English (en),Finnish (fi),Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
security,turvallisuus,0,0,0,0,0,0,0,0,0,0
sedan,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
sedate,rauhallinen,0,0,0,0,0,0,0,0,0,0
sedative,rauhoittava lääke,0,0,0,0,0,0,0,0,0,0
sedentary,istuma-,0,0,0,0,0,0,0,0,0,0
sedge,sara,0,0,0,0,0,0,0,0,0,0
sediment,sedimentti,0,0,0,0,0,0,0,0,0,0
sedimentary,kerrostunut,0,0,0,0,0,0,0,0,0,0
sedition,kansankiihotus,0,1,1,0,0,0,0,1,0,0
seduce,vietellä,0,1,0,0,0,0,0,0,0,0
seducing,viettelee,0,0,0,0,0,0,0,0,0,0
seduction,viettely,0,1,0,0,0,0,0,0,0,0
seductive,viettelevä,0,0,0,1,0,0,0,0,0,0
seed,siemen,0,0,0,0,0,0,0,0,0,0
seedling,taimi,0,0,0,0,0,0,0,0,0,0
seek,etsiä,0,0,0,1,0,0,0,0,0,0
seeker,etsijä,0,0,0,0,0,0,0,0,0,0
seemingly,näennäisesti,0,0,0,0,0,0,0,0,0,0
seer,näkijä,0,0,0,0,0,0,0,0,0,0
seething,kiehuva,0,0,0,0,0,0,0,0,0,0
segment,segmentti,0,0,0,0,0,0,0,0,0,0
segregate,eristää,0,1,1,0,1,0,0,1,0,0
segregated,eriytyneet,0,1,0,0,0,0,0,0,0,0
segregation,erottelu,0,0,0,0,0,0,0,0,0,0
seize,takavarikoida,0,1,0,0,0,1,0,0,0,0
seizure,kaappaus,0,0,0,0,0,1,0,0,0,0
seldom,harvoin,0,0,0,0,0,0,0,0,0,0
select,valita,0,0,0,0,0,0,0,0,0,0
selection,valinta,0,0,0,0,0,0,0,0,0,0
selfish,itsekäs,0,1,1,0,1,0,0,0,0,0
selfishness,itsekkyys,0,1,0,0,0,0,0,0,0,0
sell,myydä,0,0,0,0,0,0,0,0,0,0
seller,myyjä,0,0,0,0,0,0,0,0,0,0
semaphore,viestittää,0,0,0,0,0,0,0,0,0,0
semblance,ulkonäkö,0,0,0,0,0,0,0,0,0,0
semen,siemenneste,0,0,0,0,0,0,0,0,0,0
semicolon,puolipiste,0,0,0,0,0,0,0,0,0,0
seminal,siemen-,0,0,0,0,0,0,0,0,0,0
seminar,seminaari,0,0,0,0,0,0,0,0,0,0
seminary,seminaari,0,0,0,0,0,0,0,0,0,0
semiotics,semiotiikka,0,0,0,0,0,0,0,0,0,0
senate,senaatti,0,0,0,0,0,0,0,0,0,1
senator,senaattori,0,0,0,0,0,0,0,0,0,0
send,lähettää,0,0,0,0,0,0,0,0,0,0
senescence,vanhenemista,0,0,0,0,0,0,0,0,0,0
senile,seniili,0,1,0,0,0,1,0,1,0,0
senior,vanhempi,0,0,0,0,0,0,0,0,0,0
seniority,virkaikää,1,0,0,0,0,0,0,0,0,1
sensation,tunne,0,0,0,0,0,0,0,0,0,0
sensational,sensaatiomainen,1,0,0,0,0,0,1,0,0,0
sense,tunne,1,0,0,0,0,0,0,0,0,0
senseless,mieletön,0,1,1,0,1,1,0,1,1,0
senses,aistit,0,0,0,0,0,0,0,0,0,0
sensibility,herkkyys,1,0,0,0,0,0,0,0,0,0
sensibly,järkevästi,1,0,0,0,0,0,0,0,0,0
sensitive,herkkä,0,0,0,0,0,0,0,0,0,0
sensory,aisti-,0,0,0,0,0,0,0,0,0,0
sensual,aistillinen,1,1,0,1,0,0,1,0,1,1
sensuality,aistillisuus,1,0,0,1,0,0,1,0,0,0
sensuous,aistillinen,1,0,0,0,0,0,1,0,0,0
sentence,tuomita,0,1,1,1,1,1,0,1,0,0
sentient,aistiva,0,0,0,0,0,0,0,0,0,0
sentiment,näkemys,0,0,0,0,0,0,0,0,0,0
sentimental,tunteellinen,1,0,0,0,0,0,0,0,0,0
sentimentality,sentimentaalisuus,1,0,0,0,0,0,0,0,0,0
sentinel,vahti,1,0,0,0,0,0,0,0,0,1
sentry,vartiomies,0,0,0,0,0,0,0,0,0,1
separable,erotettavissa oleva,0,0,0,0,0,0,0,0,0,0
separate,erillinen,0,0,0,0,0,0,0,0,0,0
separately,erikseen,0,0,0,0,0,0,0,0,0,0
separation,erottaminen,0,0,0,0,0,0,0,0,0,0
separatist,separatisti,0,1,1,0,1,0,0,0,0,0
sepia,seepia,0,0,0,0,0,0,0,0,0,0
sepsis,sepsis,0,1,0,0,0,1,0,1,0,0
sept,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
septic,septinen,0,1,0,0,1,0,0,0,0,0
septum,väliseinän,0,0,0,0,0,0,0,0,0,0
sequel,jatko,0,0,0,1,0,0,0,0,0,0
sequence,jakso,0,0,0,0,0,0,0,0,0,0
sequent,sequent,0,0,0,0,0,0,0,0,0,0
sequestered,eristäytynyt,0,0,0,0,0,0,0,0,0,0
sequestration,sitomista,0,1,0,0,0,0,0,1,0,0
serene,seesteinen,0,1,0,0,0,0,0,0,0,1
serenity,tyyneys,1,0,0,1,0,0,1,0,0,1
sergeant,kersantti,0,0,0,0,0,0,0,0,0,0
serial,sarja,0,0,0,1,0,0,0,0,0,0
series,sarja,0,0,0,0,0,0,0,0,0,1
serif,serif,0,0,0,0,0,0,0,0,0,0
seriousness,vakavuus,0,0,0,0,0,1,0,1,0,0
sermon,saarna,1,0,0,0,0,0,0,0,0,1
serpent,käärme,0,1,0,0,1,1,0,0,0,0
serpentine,kiemurteleva,0,0,0,0,0,0,0,0,0,0
serrated,sahalaitainen,0,0,0,0,0,0,0,0,0,0
serum,seerumi,1,0,0,0,0,0,0,0,0,0
servant,palvelija,0,1,0,0,0,0,0,0,0,1
serve,palvella,0,1,0,0,0,0,0,0,0,1
service,palvelu,0,0,0,0,0,0,0,0,0,0
serviceable,käyttökelpoinen,0,0,0,0,0,0,0,0,0,0
servile,nöyristelevä,0,1,0,0,1,1,0,1,0,0
servitude,orjuus,0,1,0,0,0,0,0,0,0,0
sess,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
session,istunto,0,0,0,0,0,0,0,0,0,0
sessions,istuntoja,0,0,0,0,0,0,0,0,0,0
set,sarja,0,0,0,0,0,0,0,0,0,0
setback,takaisku,0,1,0,0,0,0,0,1,0,0
sett,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
setter,asettaja,0,0,0,0,0,0,0,0,0,0
settle,asettua,0,0,0,0,0,0,0,0,0,0
settled,ratkaistu,0,0,0,0,0,0,0,0,0,0
settler,uudisasukas,0,0,0,0,0,0,0,0,0,0
settlor,nostettu trustin perustajaa,1,0,0,0,0,1,0,0,0,0
seventh,seitsemäs,0,0,0,0,0,0,0,0,0,0
seventy,seitsemänkymmentä,0,0,0,0,0,0,0,0,0,0
sever,katkaista,0,1,0,0,0,0,0,0,0,0
severable,erotettavissa,0,0,0,0,0,0,0,0,0,0
severally,erikseen,0,0,0,0,0,0,0,0,0,0
severance,katkeaminen,0,0,0,0,0,0,0,1,0,0
severely,vakavasti,0,0,0,0,0,0,0,0,0,0
severity,ankaruus,0,0,0,0,0,0,0,0,0,0
sew,ommella,0,0,0,0,0,0,0,0,0,0
sewage,jätevesi,0,1,0,0,1,0,0,0,0,0
sewer,viemäri,0,0,0,0,1,0,0,0,0,0
sewerage,viemäröinti,0,1,0,0,1,0,0,0,0,0
sex,sukupuoli,1,0,0,1,0,0,1,0,0,1
sexuality,seksuaalisuus,0,0,0,0,0,0,0,0,0,0
sexy,seksikäs,0,0,0,0,0,0,0,0,0,0
shabby,nuhjuinen,0,1,0,0,1,0,0,0,0,0
shack,hökkeli,0,1,0,0,1,0,0,1,0,0
shackle,kahlehtia,0,1,1,1,1,1,0,1,0,0
shade,sävy,0,0,0,0,0,0,0,0,0,0
shades,aurinkolasit,0,0,0,0,0,0,0,0,0,0
shading,varjostus,0,0,0,0,0,0,0,0,0,0
shadow,varjo,0,0,0,0,0,0,0,0,0,0
shadowy,hämärä,0,0,0,0,0,0,0,0,0,0
shady,varjoisa,0,1,0,0,0,1,0,0,0,0
shaft,akseli,0,0,0,0,0,0,0,0,0,0
shag,shag,0,0,0,0,0,0,0,0,0,0
shaggy,takkuinen,0,0,0,0,0,0,0,0,0,0
shake,ravistaa,0,0,0,0,0,0,0,0,0,0
shaken,ravistettu,0,0,0,0,0,0,0,0,0,0
shaking,vapina,0,1,0,0,0,1,0,0,0,0
shaky,hutera,0,1,1,1,0,1,0,0,0,0
sham,huijaus,0,1,1,0,1,0,0,0,0,0
shaman,shamaani,0,0,0,0,0,0,0,0,0,0
shambles,sekamelska,0,1,0,0,0,0,0,0,0,0
shame,häpeä,0,1,0,0,1,1,0,1,0,0
shameful,häpeällinen,0,1,0,0,0,0,0,1,0,0
shameless,häpeämätön,0,1,0,0,1,0,0,0,0,0
shanghai,Shanghai,0,1,0,0,1,1,0,0,0,0
shank,varsi,0,0,0,0,0,1,0,0,0,0
shanty,tönö,0,0,0,0,0,0,0,0,0,0
shape,muoto,1,0,0,0,0,0,0,0,0,0
shapely,muodokas,1,0,0,0,0,0,0,0,0,0
share,Jaa,1,0,0,1,0,0,1,0,0,1
shareholder,osakas,0,0,0,0,0,0,0,0,0,0
shark,Hai,0,1,0,0,0,0,0,0,0,0
sharpen,terävöittää,0,0,1,1,0,0,0,0,0,0
sharpened,teroitettu,0,0,0,0,0,0,0,0,0,0
sharpener,teroitin,0,0,0,0,0,0,0,0,0,0
sharpness,terävyys,0,0,0,0,0,0,0,0,0,0
shatter,särkeä,0,1,1,0,0,1,0,1,1,0
shattered,särkyneet,0,1,0,0,0,0,0,1,0,0
shave,parranajo,0,0,0,0,0,0,0,0,0,0
shaving,parranajo,0,0,0,0,0,0,0,0,0,0
shawl,huivi,0,0,0,0,0,0,0,0,0,0
sheaf,nippu,0,0,0,0,0,0,0,0,0,0
shear,leikata,0,0,0,0,0,0,0,0,0,0
shears,sakset,0,0,0,0,0,0,0,0,0,0
sheath,tuppi,0,0,0,0,0,0,0,0,0,0
sheathing,vaippa,0,0,0,0,0,0,0,0,0,0
shed,vaja,0,1,0,0,0,0,0,0,0,0
sheen,kiilto,0,0,0,0,0,0,0,0,0,0
sheep,lammas,0,0,0,0,0,0,0,0,0,0
sheer,silkka,0,0,0,0,0,0,0,0,0,0
sheet,arkki,0,0,0,0,0,0,0,0,0,0
shelf,hylly,0,0,0,0,0,0,0,0,0,0
shell,kuori,0,1,1,0,0,1,0,1,1,0
shellfish,äyriäinen,0,0,0,0,0,0,0,0,0,0
shelter,suoja,1,0,0,0,0,0,0,0,0,1
shelved,hyllytetty,0,1,0,0,0,0,0,0,0,0
shepherd,paimen,1,0,0,0,0,0,0,0,0,1
sheriff,seriffi,0,0,0,0,0,0,0,0,0,1
sherry,sherry,0,0,0,0,0,0,0,0,0,0
shield,kilpi,0,0,0,0,0,0,0,0,0,0
shift,siirtää,0,0,0,0,0,0,0,0,0,0
shifting,siirtymässä,0,0,0,0,0,0,0,0,0,0
shilling,killinki,0,0,0,0,0,0,0,0,0,0
shimmer,hohtaa,0,0,0,0,0,0,0,0,0,0
shin,sääri,0,0,0,0,0,0,0,0,0,0
shine,paistaa,1,0,0,0,0,0,0,0,0,0
shingle,päre,0,0,0,0,0,0,0,0,0,0
shining,loistava,1,0,0,1,0,0,1,0,0,0
shiny,kiiltävä,0,0,0,0,0,0,0,0,0,0
ship,alus,0,0,0,1,0,0,0,0,0,0
shipment,lähetys,0,0,0,0,0,0,0,0,0,0
shipping,laivaus,0,0,0,0,0,0,0,0,0,0
shipwreck,haaksirikko,0,1,0,0,0,1,0,1,0,0
shire,kreivikunta,0,0,0,0,0,0,0,0,0,0
shirt,paita,0,0,0,0,0,0,0,0,0,0
shit,paska,0,1,1,0,1,0,0,0,0,0
shiver,vapista,0,1,1,1,0,1,0,1,0,0
shivering,värisevä,0,0,0,0,0,0,0,0,0,0
shoals,salakarit,0,0,0,0,0,0,0,0,0,0
shock,järkyttää,0,1,1,0,0,1,0,0,1,0
shockingly,järkyttävän,0,0,0,0,0,0,0,0,1,0
shoddy,rähjäinen,0,1,1,0,1,0,0,0,0,0
shoe,kenkä,0,0,0,0,0,0,0,0,0,0
shoemaker,suutari,0,0,0,0,0,0,0,0,0,0
shoot,ampua,0,1,1,0,0,1,0,0,0,0
shooter,ampuja,0,0,0,0,0,1,0,0,0,0
shooting,ammunta,0,1,1,0,0,1,0,0,0,0
shop,myymälä,0,0,0,0,0,0,0,0,0,0
shopkeeper,kauppias,0,0,0,0,0,0,0,0,0,1
shoplifting,myymälävarkaus,0,1,1,0,1,0,0,0,0,0
shopping,ostokset,1,0,0,1,0,0,1,0,1,1
shore,ranta,0,0,0,0,0,0,0,0,0,0
shorn,keritty,0,0,0,0,0,0,0,0,0,0
short,lyhyt,0,0,0,0,0,0,0,0,0,0
shortage,puute,0,1,1,0,0,1,0,1,0,0
shortcoming,puute,0,1,0,0,0,0,0,0,0,0
shorten,lyhentää,0,0,0,0,0,0,0,0,0,0
shortening,lyhentäminen,0,0,0,0,0,0,0,0,0,0
shorthand,lyhenne,0,0,0,0,0,0,0,0,0,0
shortly,pian,0,0,0,1,0,0,0,0,0,0
shortness,lyhyys,0,0,0,0,0,0,0,0,0,0
shorts,shortsit,0,0,0,0,0,0,0,0,0,0
shot,laukaus,0,1,1,0,0,1,0,1,1,0
shotgun,haulikko,0,0,0,0,0,0,0,0,0,0
shoulder,olkapää,1,0,0,0,0,0,0,0,0,1
shout,huutaa,0,0,1,0,0,0,0,0,1,0
shove,työntää,0,1,1,0,0,0,0,0,0,0
shovel,lapio,0,0,0,0,0,0,0,0,0,0
shoveling,lapioi,0,0,0,0,0,0,0,0,0,0
show,show,0,0,0,0,0,0,0,0,0,1
shower,suihku,0,0,0,0,0,0,0,0,0,0
showing,osoittavat,0,0,0,0,0,0,0,0,0,0
showy,näyttävä,0,1,0,0,0,0,0,0,0,0
shrapnel,sirpaleet,0,0,0,0,0,1,0,0,0,0
shred,silputa,0,0,0,0,0,0,0,0,0,0
shrewd,taitava,1,0,0,0,0,0,0,0,0,0
shriek,kiljua,0,1,1,0,0,1,0,1,1,0
shrill,kimeä,0,1,1,0,0,1,0,0,1,0
shrimp,katkarapu,0,0,0,0,0,0,0,0,0,0
shrine,pyhäkkö,0,0,0,0,0,0,0,0,0,0
shrink,kutistua,0,1,0,0,0,1,0,1,0,0
shrinking,kutistuu,0,0,0,0,0,0,0,0,0,0
shroud,käärinliina,0,0,0,0,0,0,0,1,0,0
shrub,pensas,0,0,0,0,0,0,0,0,0,0
shrubbery,pensaikko,0,0,0,0,0,0,0,0,0,0
shrug,olankohautus,0,0,0,0,0,0,0,0,0,0
shrunk,kutistunut,0,1,0,0,0,0,0,0,0,0
shudder,vapista,0,1,0,0,0,1,0,0,0,0
shuffle,sekoittaa,0,0,0,0,0,0,0,0,0,0
shuffling,sekoitus,0,0,0,0,0,0,0,0,0,0
shun,karttaa,0,1,1,0,1,0,0,1,0,0
shunt,siirtää,0,0,0,0,0,0,0,0,0,0
shut,sulkea,0,0,0,0,0,0,0,0,0,0
shutter,sulkija,0,0,0,0,0,0,0,0,0,0
shuttle,sukkula,0,0,0,0,0,0,0,0,0,0
sib,NO TRANSLATION,0,0,0,0,0,0,0,0,0,1
sic,sic,0,0,0,0,0,0,0,0,0,0
sick,sairas,0,1,0,0,1,0,0,1,0,0
sickening,kuvottava,0,1,1,0,1,1,0,1,0,0
sickle,sirppi,0,0,0,0,0,0,0,0,0,0
sickly,sairaalloinen,0,1,0,0,1,0,0,1,0,0
sickness,sairaus,0,1,0,0,1,1,0,1,0,0
side,puoli,0,0,0,0,0,0,0,0,0,0
sideboard,senkki,0,0,0,0,0,0,0,0,0,0
sidestep,kiertää,0,0,0,0,0,0,0,0,0,0
sideways,sivuttain,0,0,0,0,0,0,0,0,0,0
siege,piiritys,0,0,0,0,0,0,0,0,0,0
siesta,siesta,0,0,0,0,0,0,0,0,0,0
sieve,seula,0,0,0,0,0,0,0,0,0,0
sifting,seulonta,0,0,0,0,0,0,0,0,0,0
sigh,huokaus,0,0,0,0,0,0,0,0,0,0
sight,näky,0,0,0,0,0,0,0,0,0,0
sign,merkki,0,0,0,0,0,0,0,0,0,0
signal,signaali,0,0,0,0,0,0,0,0,0,0
signature,allekirjoitus,0,0,0,0,0,0,0,0,0,1
significance,merkitys,0,0,0,0,0,0,0,0,0,0
significant,merkittävä,0,0,0,0,0,0,0,0,0,0
signification,merkitys,0,0,0,0,0,0,0,0,0,0
signify,merkitä,0,0,0,1,0,0,0,0,0,0
signpost,tienviitta,0,0,0,0,0,0,0,0,0,0
silent,hiljainen,0,0,0,0,0,0,0,0,0,0
silently,hiljaa,0,0,0,0,0,0,0,0,0,0
silhouette,siluetti,0,0,0,0,0,0,0,0,0,0
silk,silkki,1,0,0,0,0,0,0,0,0,0
silken,silkinpehmeä,0,0,0,0,0,0,0,0,0,0
silky,silkkinen,0,0,0,0,0,0,0,0,0,0
sill,kynnys,0,0,0,0,0,0,0,0,0,0
silliness,typeryyttä,0,0,0,0,0,0,0,0,0,0
silly,typerä,0,1,0,0,0,0,1,0,0,0
silt,liete,0,0,0,0,0,0,0,0,0,0
silver,hopea,0,0,0,0,0,0,0,0,0,0
silvery,hopeanhohtoinen,0,0,0,0,0,0,0,0,0,0
similar,samankaltainen,0,0,0,0,0,0,0,0,0,0
similarity,samankaltaisuus,0,0,0,0,0,0,0,0,0,0
simile,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
simmer,kiehua,0,0,1,1,0,0,0,0,0,0
simmering,kytevän,0,0,0,1,0,0,0,0,0,0
simple,yksinkertainen,0,0,0,0,0,0,0,0,0,0
simples,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
simplify,yksinkertaistaa,1,0,0,1,0,0,1,0,1,1
simply,yksinkertaisesti,0,0,0,0,0,0,0,0,0,0
simulate,simuloida,0,0,0,0,0,0,0,0,0,0
simulated,simuloitu,0,0,0,0,0,0,0,0,0,0
simulating,simuloidaan,0,0,0,0,0,0,0,0,0,0
simulation,simulointi,0,0,0,0,0,0,0,0,0,0
simultaneous,samanaikainen,0,0,0,0,0,0,0,0,0,0
simultaneously,samanaikaisesti,0,0,0,0,0,0,0,0,0,0
sin,NO TRANSLATION,0,1,1,0,1,1,0,1,0,0
sincere,vilpitön,1,0,0,0,0,0,0,0,0,1
sincerity,vilpittömyys,1,0,0,0,0,0,0,0,0,0
sinful,syntinen,0,1,1,0,1,1,0,1,0,0
sing,laulaa,1,0,0,1,0,0,1,1,0,1
singer,laulaja,0,0,0,0,0,0,0,0,0,0
single,yksittäinen,0,0,0,0,0,0,0,0,0,0
singly,yksittäin,1,0,0,0,0,0,0,0,0,0
singular,yksikkö,0,0,0,0,0,0,0,0,0,0
singularity,omituisuus,0,0,0,0,0,0,0,0,0,0
singularly,tavattoman,0,0,0,0,0,0,0,0,1,0
sinister,synkkä,0,1,1,0,1,1,0,0,0,0
sink,pesuallas,0,0,0,0,0,0,0,0,0,0
sinner,syntinen,0,1,1,0,1,1,0,1,0,0
sinning,syntiä,0,1,0,0,1,0,0,0,0,0
sinus,ontelo,0,0,0,0,0,0,0,0,0,0
sip,siemailla,0,0,0,0,0,0,0,0,0,0
siphon,lappo,0,0,0,0,0,0,0,0,0,0
sir,arvon herra,1,0,0,0,0,0,0,0,0,1
sire,isä,0,0,0,0,0,0,0,0,0,0
siren,sireeni,0,1,0,0,0,1,0,0,0,0
sissy,nynny,0,1,0,0,0,0,0,0,0,0
sister,sisko,0,0,0,0,0,0,0,0,0,0
sisterhood,sisarkunta,1,0,1,0,0,0,0,1,1,1
site,paikka,0,0,0,0,0,0,0,0,0,0
sith,Sith,0,0,0,0,0,0,0,0,0,0
sitting,istuva,0,0,0,0,0,0,0,0,0,0
situate,sijoittaa,0,0,0,0,0,0,0,0,0,0
situated,sijaitseva,0,0,0,0,0,0,0,0,0,0
situation,tilanne,0,0,0,0,0,0,0,0,0,0
sixth,kuudes,0,0,0,0,0,0,0,0,0,0
sixty,kuusikymmentä,0,0,0,0,0,0,0,0,0,0
size,koko,0,0,0,0,0,0,0,0,0,0
sizzle,hellepäivä,0,0,1,0,0,0,0,0,0,0
skate,luistella,0,0,0,0,0,0,0,0,0,0
skating,luistelu,0,0,0,0,0,0,0,0,0,0
skein,vyyhti,0,0,0,0,0,0,0,0,0,0
skeleton,luuranko-,0,0,0,0,0,0,0,0,0,0
skeptic,skeptikko,0,0,0,0,0,0,0,0,0,0
skeptical,skeptinen,0,1,0,0,0,0,0,0,0,0
skepticism,skeptisyys,0,0,0,0,0,0,0,0,0,0
sketch,luonnos,0,0,0,0,0,0,0,0,0,0
sketchy,summittainen,0,1,0,0,0,0,0,0,0,0
skewed,vinossa,0,1,1,1,0,0,0,0,0,0
skewer,paistinvarras,0,0,0,0,0,0,0,0,0,0
ski,hiihtää,0,0,0,0,0,0,0,0,0,0
skid,jalas,0,1,1,0,0,1,0,1,0,0
skiff,Veneen,0,0,0,0,0,0,0,0,0,0
skill,taito,0,0,0,0,0,0,0,0,0,0
skilled,taitava,1,0,0,0,0,0,0,0,0,0
skillet,paistinpannu,0,0,0,0,0,0,0,0,0,0
skillful,taitava,1,0,0,0,0,0,0,0,0,1
skim,kuoria,0,0,0,0,0,0,0,0,0,0
skin,iho,0,0,0,0,0,0,0,0,0,0
skinny,luiseva,0,0,0,0,0,0,0,0,0,0
skip,hyppiä,0,1,0,0,0,0,0,0,0,0
skipper,kippari,0,0,0,0,0,0,0,0,0,0
skirmish,kahakka,0,1,1,0,0,0,0,0,0,0
skirt,hame,0,0,0,0,0,0,0,0,0,0
skirting,sivuuttamaan,0,0,0,0,0,0,0,0,0,0
skirts,hameet,0,0,0,0,0,0,0,0,0,0
skit,hupailu,0,0,0,0,0,0,0,0,0,0
skull,kallo,0,0,0,0,0,0,0,0,0,0
skunk,haisunäätä,0,0,0,0,0,0,0,0,0,0
sky,taivas,1,0,0,0,0,0,0,0,0,0
skyscraper,pilvenpiirtäjä,0,0,0,0,0,0,0,0,0,0
slab,laatta,0,0,0,0,0,0,0,0,0,0
slack,löysä,0,1,0,0,0,0,0,0,0,0
slag,kuona,0,1,0,0,0,0,0,0,0,0
slam,läjähtää,0,1,1,0,0,1,0,0,1,0
slander,herjata,0,1,1,0,1,0,0,0,0,0
slanderous,panetteleva,0,1,0,0,0,0,0,0,0,0
slang,slangi,0,0,0,0,0,0,0,0,0,0
slant,näkökulma,0,0,0,0,0,0,0,0,0,0
slap,läimäys,0,1,1,0,0,0,0,0,1,0
slash,kauttaviiva,0,0,1,0,0,0,0,0,0,0
slashes,viiltää,0,0,0,0,0,0,0,0,0,0
slate,liuskekivi,1,0,0,0,0,0,0,0,0,0
slates,laatat,0,0,0,0,0,0,0,0,0,0
slaughter,teurastus,0,1,1,0,1,1,0,1,1,0
slaughterhouse,teurastamo,0,1,1,0,1,1,0,1,0,0
slaughtering,teurastus,0,1,1,0,1,1,0,1,1,0
slave,orja,0,1,1,0,0,1,0,1,0,0
slavery,orjuus,0,1,1,0,1,1,0,1,0,0
slay,surmata,0,1,1,0,0,0,0,0,0,0
slayer,Slayer,0,1,1,0,1,1,0,1,1,0
sledge,kelkka,0,0,0,0,0,0,0,0,0,0
sleek,sulavalinjainen,1,0,0,0,0,0,0,0,0,0
sleep,nukkua,0,0,0,0,0,0,0,0,0,0
sleeper,nukkuja,0,0,0,0,0,0,0,0,0,0
sleeping,nukkumassa,0,0,0,0,0,0,0,0,0,0
sleeplessness,unettomuus,0,0,0,0,0,0,0,0,0,0
sleepy,unelias,0,0,0,0,0,0,0,0,0,0
sleet,räntä,0,1,0,0,0,0,0,0,0,0
sleeve,hiha,0,0,0,0,0,0,0,0,0,0
sleeveless,hihaton,0,0,0,0,0,0,0,0,0,0
sleigh,reki,0,0,0,0,0,0,0,0,0,0
sleight,silmänkääntötemppu,0,0,0,0,0,0,0,0,0,0
slender,hoikka,1,0,0,0,0,0,0,0,0,0
sleuth,salapoliisi,0,0,0,0,0,0,0,0,0,0
slice,viipale,0,0,0,0,0,0,0,0,0,0
slick,liukas,0,0,0,0,0,0,0,0,0,0
slide,dia,0,0,0,0,0,0,0,0,0,0
sliding,liukuva,0,0,0,0,0,0,0,0,0,0
slight,hienoinen,0,0,0,0,0,0,0,0,0,0
slightly,hieman,0,0,0,0,0,0,0,0,0,0
slim,hoikka,1,0,0,0,0,0,0,0,0,0
slime,lima,0,0,0,0,1,0,0,0,0,0
slimy,limainen,0,1,0,0,1,0,0,0,0,0
sling,rintareppu,0,0,0,0,0,0,0,0,0,0
slink,puikkia,0,1,0,0,0,0,0,0,0,0
slip,lipsahdus,0,1,0,0,0,0,0,0,1,0
slipper,tohveli,0,0,0,0,0,0,0,0,0,0
slippers,tossut,0,0,0,0,0,0,0,0,0,0
slit,rako,0,0,0,0,0,0,0,0,0,0
sliver,suikale,0,0,0,0,0,0,0,0,0,0
slogan,iskulause,0,0,0,0,0,0,0,0,0,0
sloop,sluuppi,0,0,0,0,0,0,0,0,0,0
slop,NO TRANSLATION,0,1,0,0,1,0,0,0,0,0
slope,rinne,0,0,0,0,0,0,0,0,0,0
sloppy,huolimaton,0,1,0,0,1,0,0,0,0,0
slot,aukko,0,0,0,0,0,0,0,0,0,0
sloth,laiskiainen,0,1,0,0,1,0,0,0,0,0
slouch,laahustaa,0,1,0,0,0,0,0,0,0,0
slough,räme,0,1,0,0,0,0,0,0,0,0
slow,hidas,0,0,0,0,0,0,0,0,0,0
slowly,hitaasti,0,0,0,0,0,0,0,0,0,0
slowness,hitaus,0,1,0,0,0,0,0,0,0,0
sludge,liete,0,1,0,0,1,0,0,0,0,0
slug,etana,0,1,0,0,1,0,0,0,0,0
sluggish,hidas,0,1,0,0,0,0,0,1,0,0
sluice,sulkuportti,0,0,0,0,0,0,0,0,0,0
slum,slummi,0,1,0,0,1,0,0,0,0,0
slumber,uinua,0,0,0,0,0,0,0,0,0,0
slump,lama,0,1,0,0,0,0,0,1,0,0
slur,loukkaus,0,1,1,0,1,0,0,1,0,0
slush,loska,0,1,0,0,1,0,0,0,1,0
slut,lutka,0,1,1,0,1,0,0,0,0,0
sly,ovela,0,1,1,0,1,1,0,0,0,0
smack,maiskuttaa,0,1,1,0,0,0,0,0,0,0
small,pieni,0,1,0,0,0,0,0,0,0,0
smaller,pienempi,0,0,0,0,0,0,0,0,0,0
smallest,pienin,0,0,0,0,0,0,0,0,0,0
smash,murskata,0,1,1,0,0,1,0,0,0,0
smashed,kännissä,0,1,0,0,0,0,0,0,0,0
smattering,hiukkasen jtk,0,1,0,0,0,0,0,0,0,0
smear,preparaatti,0,0,0,0,0,0,0,0,0,0
smell,haju,0,1,1,0,1,0,0,0,0,0
smelling,hajuisia,0,1,0,0,1,0,0,0,0,0
smelt,kuore,0,0,0,0,0,0,0,0,0,0
smile,hymy,1,0,0,0,0,0,1,0,1,1
smiling,hymyilevä,1,0,0,0,0,0,1,0,0,0
smirk,hymähtää,0,1,0,0,0,0,0,0,0,0
smite,sivaltaa,0,1,1,0,0,1,0,1,0,0
smith,seppä,0,0,0,0,0,0,0,0,0,1
smitten,kourissa,1,0,0,0,0,0,0,0,0,0
smoker,tupakoitsija,0,1,0,0,0,0,0,0,0,0
smokey,poliisi,0,0,0,0,0,0,0,0,0,0
smoking,tupakointi-,0,0,0,0,0,0,0,0,0,0
smoky,savuinen,0,0,0,0,0,0,0,0,0,0
smoldering,kytevän,0,0,0,0,0,0,0,0,0,0
smoothly,sujuvasti,0,0,0,0,0,0,0,0,0,0
smoothness,tasaisuus,1,0,0,0,0,0,0,0,0,0
smother,tukahduttaa,0,1,1,0,0,0,0,0,0,0
smudge,tuhrata,0,1,0,0,0,0,0,0,0,0
